Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr.,Team_City,Team_Name
9538,Millsap,Elijah,,SG,"6'7""",215,8/12/87,30,"Grambling, LA",USA,N,104,PHX,Phoenix,Suns
9093,Millsap,Paul,4,PF,"6'8""",246,2/10/85,33,"Monroe, LA",USA,N,99,DEN,Denver,Nuggets
9146,Mirotic,Nikola,44,PF,"6'10""",238,2/10/91,27,Podgorica,Montenegro,N,110,NOP,New Orleans,Pelicans
13741,Mitchell,Donovan,45,SG,"6'3""",215,9/7/96,21,"Elmsford, NY",USA,Y,98,UTA,Utah,Jazz
13846,Mitrou-Long,Naz,30,G,,,8/3/93,24,Mississauga,Canada,Y,98,UTA,Utah,Jazz
9398,Mohammed,Nazr,13,C,,,9/5/77,40,"Chicago, IL",USA,N,,,,
13739,Monk,Malik,1,SG,"6'3""",200,2/4/98,20,"Jonesboro, AR",USA,Y,93,CHA,Charlotte,Hornets
9335,Monroe,Greg,14,C,"6'11""",265,6/3/90,28,"New Orleans, LA",USA,N,82,BOS,Boston,Celtics
9455,Montero,Luis,44,SG,"6'7""",190,4/5/93,25,Santo Domingo,Dominican Republic,N,103,SAC,Sacramento,Kings
13831,Moore,Ben,26,F,"6'8""",220,5/11/95,23,"Bolingbrook, IL",USA,Y,87,IND,Indiana,Pacers
9147,Moore,E'Twaun,55,SG,"6'4""",191,2/25/89,29,"East Chicago, IN",USA,N,110,NOP,New Orleans,Pelicans
9471,Moreland,Eric,24,PF,"6'10""",238,12/24/91,26,"Houston, TX",USA,N,88,DET,Detroit,Pistons
9207,Morris,Marcus,13,SF,"6'9""",235,9/2/89,28,"Philadelphia, PA",USA,N,82,BOS,Boston,Celtics
14123,Morris,Jaylen,,C,,,2/28/18,0,,,N,91,ATL,Atlanta,Hawks
13791,Morris,Monte,11,PG,"6'3""",175,6/27/95,22,"Grand Rapids, MI",USA,Y,99,DEN,Denver,Nuggets
9520,Morris,Markieff,5,PF,"6'10""",245,9/2/89,28,"Philadelphia, PA",USA,N,94,WAS,Washington,Wizards
9392,Morrow,Anthony,2,SG,"6'5""",210,9/27/85,32,"Charlotte, NC",USA,N,89,CHI,Chicago,Bulls
9234,Motiejunas,Donatas,20,PF,"7'0""",222,9/20/90,27,Kaunas,Lithuania,N,,,,
13818,Motley,Johnathan,6,PF,"6'10""",230,5/4/95,23,"Houston, TX",USA,Y,108,DAL,Dallas,Mavericks
9160,Mozgov,Timofey,20,C,"7'1""",275,7/16/86,31,St. Petersburg,Russia,N,84,BRO,Brooklyn,Nets
9194,Mudiay,Emmanuel,0,PG,"6'5""",200,3/4/96,22,Kinshasa,Democratic Republic of the Congo,N,83,NYK,New York,Knicks
9339,Muhammad,Shabazz,15,SF,"6'6""",221,11/12/92,25,"Los Angeles, CA",USA,N,90,MIL,Milwaukee,Bucks
9306,Munford,Xavier,9,SG,"6'4""",173,5/30/92,26,"Hillside, NJ",USA,N,90,MIL,Milwaukee,Bucks
10165,Murray,Dejounte,5,PG,"6'5""",170,9/19/96,21,"Seattle, WA",USA,N,106,SAS,San Antonio,Spurs
10134,Murray,Jamal,27,PG,"6'4""",207,2/23/97,21,Kitchener,Canada,N,99,DEN,Denver,Nuggets
9092,Muscala,Mike,31,C,"6'11""",240,7/1/91,26,"St. Louis Park, MN",USA,N,91,ATL,Atlanta,Hawks
13770,Nader,Abdel,28,SG,"6'6""",230,9/25/93,24,Alexandria,Egypt,Y,82,BOS,Boston,Celtics
9286,Nance Jr.,Larry,7,PF,"6'9""",230,12/31/92,25,"Akron, OH",USA,N,86,CLE,Cleveland,Cavaliers
9405,Napier,Shabazz,6,PG,"6'1""",175,7/14/91,26,"Roxbury, MA",USA,N,97,POR,Portland,Trail Blazers
14148,Nash,Le'Bryan,,SF,,,3/22/18,0,,,Y,109,HOU,Houston,Rockets
9661,Ndour,Maurice,,F,"6'9""",200,6/18/92,25,Sindia,Senegal,N,,,,
9195,Nelson,Jameer,14,PG,"6'0""",190,2/7/82,36,"Chester, PA",USA,N,88,DET,Detroit,Pistons
12198,Nene,Maybyner,42,C,"6'11""",250,9/11/82,35,,,N,109,HOU,Houston,Rockets
9514,Neto,Raul,25,PG,"6'1""",179,5/19/92,26,Belo Horizonte,Brazil,N,98,UTA,Utah,Jazz
10162,Niang,George,31,F,"6'6""",231,6/15/93,24,"Lawrence, MA",USA,N,98,UTA,Utah,Jazz
9143,Noah,Joakim,13,C,"6'11""",230,2/25/85,33,"New York, NY",USA,N,83,NYK,New York,Knicks
9413,Noel,Nerlens,4,C,"6'11""",220,4/10/94,24,"Malden, MA",USA,N,108,DAL,Dallas,Mavericks
9487,Nogueira,Lucas,92,C,"7'0""",220,7/26/92,25,Sao Goncalo,Brazil,N,81,TOR,Toronto,Raptors
9336,Novak,Steve,6,PF,,,6/13/83,34,"Libertyville, IL",USA,N,,,,
9172,Nowitzki,Dirk,41,PF,"7'0""",245,6/19/78,39,Wurzburg,Germany,N,108,DAL,Dallas,Mavericks
13735,Ntilikina,Frank,11,PG,"6'5""",190,7/28/98,19,Ixelles,Belgium,Y,83,NYK,New York,Knicks
9192,Nurkic,Jusuf,27,C,"7'0""",280,8/23/94,23,Tuzla,Bosnia and Herzegovina,N,97,POR,Portland,Trail Blazers
12199,Nwaba,David,11,SF,"6'4""",209,1/14/93,25,"Los Angeles, CA",USA,N,89,CHI,Chicago,Bulls
9332,O'Bryant III,Johnny,8,PF,"6'9""",257,6/1/93,25,"Cleveland, MS",USA,N,93,CHA,Charlotte,Hornets
10153,Ochefu,Daniel,32,F,"6'11""",245,12/15/93,24,"Baltimore, MD",USA,N,89,CHI,Chicago,Bulls
13775,Ojeleye,Semi,37,SF,"6'7""",235,12/5/94,23,"Overland Park, KS",USA,Y,82,BOS,Boston,Celtics
9421,Okafor,Jahlil,4,C,"6'11""",260,12/15/95,22,"Chicago, IL",USA,N,84,BRO,Brooklyn,Nets
13835,Okafor,Emeka,50,C,"6'10""",252,9/25/82,35,"Houston, TX",USA,Y,110,NOP,New Orleans,Pelicans
9402,Oladipo,Victor,4,SG,"6'4""",210,5/4/92,26,"Silver Spring, MD",USA,N,87,IND,Indiana,Pacers
9100,Olynyk,Kelly,9,PF,"7'0""",245,4/19/91,27,Toronto,Canada,N,92,MIA,Miami,Heat
13792,O'Neale,Royce,23,SF,"6'6""",226,6/5/93,24,"Killeen, TX",USA,Y,98,UTA,Utah,Jazz
10164,Onuaku,Chinanu,21,F,"6'10""",245,11/1/96,21,"Baltimore, MD",USA,N,109,HOU,Houston,Rockets
10116,Onuaku,Arinze,21,F,,,7/13/87,30,"Lanham, MD",USA,N,,,,
9376,O'Quinn,Kyle,9,C,"6'10""",250,3/26/90,28,"Flushing, NY",USA,N,83,NYK,New York,Knicks
13780,Osman,Cedi,16,SF,"6'8""",215,4/8/95,23,Ohrid,FYR Macedonia,Y,86,CLE,Cleveland,Cavaliers
13799,Ouattara,Yakuba,,SG,,,1/24/92,26,Tepa,Ghana,Y,84,BRO,Brooklyn,Nets
9526,Oubre Jr.,Kelly,12,SF,"6'7""",205,12/9/95,22,"New Orleans, LA",USA,N,94,WAS,Washington,Wizards
9183,Pachulia,Zaza,27,C,"6'11""",270,2/10/84,34,Tbilisi,Georgia,N,101,GSW,Golden State,Warriors
11982,Paige,Marcus,,PG,"6'0""",164,9/11/93,24,"Cedar Rapids, IA",USA,N,93,CHA,Charlotte,Hornets
10142,Papagiannis,Georgios,13,C,"7'1""",240,7/2/97,20,Amarousio,Greece,N,97,POR,Portland,Trail Blazers
9550,Papanikolaou,Kostas,,SF,,,7/31/90,27,Trikala,Greece,N,,,,
9472,Parker,Tony,9,PG,"6'2""",185,5/17/82,36,Bruges,Belgium,N,106,SAS,San Antonio,Spurs
9329,Parker,Jabari,12,PF,"6'8""",250,3/15/95,23,"Chicago, IL",USA,N,90,MIL,Milwaukee,Bucks
9174,Parsons,Chandler,25,SF,"6'10""",230,10/25/88,29,"Casselberry, FL",USA,N,107,MEM,Memphis,Grizzlies
9488,Patterson,Patrick,54,PF,"6'9""",230,3/14/89,29,"Washington, DC",USA,N,96,OKL,Oklahoma City,Thunder
13744,Patton,Justin,24,C,"7'0""",236,6/12/97,20,"Riverdale, GA",USA,Y,100,MIN,Minnesota,Timberwolves
9265,Paul,Chris,3,PG,"6'0""",175,5/6/85,33,"Winston-Salem, NC",USA,N,109,HOU,Houston,Rockets
11951,Paul,Branden,3,SG,"6'4""",200,4/30/91,27,"Gurnee, IL",USA,N,106,SAS,San Antonio,Spurs
9344,Payne,Adreian,33,PF,"6'10""",237,2/19/91,27,"Dayton, OH",USA,N,95,ORL,Orlando,Magic
9394,Payne,Cameron,22,PG,"6'3""",185,8/8/94,23,"Memphis, TN",USA,N,89,CHI,Chicago,Bulls
9407,Payton,Elfrid,2,PG,"6'4""",185,2/21/94,24,"Gretna, LA",USA,N,104,PHX,Phoenix,Suns
11882,Payton II,Gary,,PG,"6'3""",190,12/1/92,25,"Seattle, WA",USA,N,105,LAL,Los Angeles,Lakers
9341,Pekovic,Nikola,14,C,,,1/3/86,32,Bijelo Polje,Montenegro,N,,,,
9362,Perkins,Kendrick,5,C,"6'10""",270,11/8/84,33,"Nederland, TX",USA,N,86,CLE,Cleveland,Cavaliers
13833,Perrantes,London,7,G,"6'2""",190,10/3/94,23,"Los Angeles, CA",USA,Y,86,CLE,Cleveland,Cavaliers
13795,Peters,Alec,25,PF,"6'9""",235,4/13/95,23,"Washington, IL",USA,Y,104,PHX,Phoenix,Suns
9267,Pierce,Paul,34,SF,"6'7""",235,10/13/77,40,"Oakland, CA",USA,N,,,,
11127,Plumlee,Marshall,40,C,"7'0""",250,7/12/92,25,"West Lafayette, IN",USA,N,90,MIL,Milwaukee,Bucks
9442,Plumlee,Mason,24,C,"6'11""",255,3/5/90,28,"Fort Wayne, IN",USA,N,99,DEN,Denver,Nuggets
9322,Plumlee,Miles,18,C,"6'11""",249,9/1/88,29,"Fort Wayne, IN",USA,N,91,ATL,Atlanta,Hawks
10122,Poeltl,Jakob,42,C,"7'0""",230,10/15/95,22,Vienna,Austria,N,81,TOR,Toronto,Raptors
9351,Pondexter,Quincy,20,SF,"6'7""",225,3/10/88,30,"Fresno, CA",USA,N,89,CHI,Chicago,Bulls
13896,Popovich,Gregg,,C,,,1/26/18,0,,,N,106,SAS,San Antonio,Spurs
9524,Porter Jr.,Otto,22,SF,"6'8""",198,6/3/93,25,"St. Louis, MO",USA,N,94,WAS,Washington,Wizards
9151,Portis,Bobby,5,PF,"6'11""",248,2/10/95,23,"Little Rock, AR",USA,N,89,CHI,Chicago,Bulls
9373,Porzingis,Kristaps,6,PF,"7'3""",240,8/2/95,22,Liepaja,Latvia,N,83,NYK,New York,Knicks
9500,Powell,Norman,24,SG,"6'4""",215,5/25/93,25,"San Diego, CA",USA,N,81,TOR,Toronto,Raptors
9177,Powell,Dwight,7,PF,"6'11""",240,7/20/91,26,Toronto,Canada,N,108,DAL,Dallas,Mavericks
11960,Poythress,Alex,0,C,"6'9""",235,9/6/93,24,"Savannah, GA",USA,N,87,IND,Indiana,Pacers
9549,Pressey,Phil,25,PG,,,2/17/91,27,"Dallas, TX",USA,N,,,,
9437,Price,Ronnie,,PG,"6'2""",190,6/21/83,34,"Friendswood, TX",USA,N,,,,
9273,Prigioni,Pablo,9,PG,"6'3""",185,5/17/77,41,Rio Tercero,Argentina,N,,,,
9349,Prince,Tayshaun,12,SF,,,2/28/80,38,"Compton, CA",USA,N,,,,
10155,Prince,Taurean,12,SF,"6'8""",220,3/22/94,24,"San Marcos, TX",USA,N,91,ATL,Atlanta,Hawks
13807,Pullen,Jacob,,PG,,,11/10/89,28,"Maywood, IL",USA,Y,85,PHI,Philadelphia,76ers
14131,Purvis,Rodney,,G,"6'4""",205,3/9/18,0,,,N,95,ORL,Orlando,Magic
10170,Quarterman,Tim,55,G,"6'6""",190,10/27/94,23,"Savannah, GA",USA,N,109,HOU,Houston,Rockets
13814,Rabb,Ivan,10,PF,"6'10""",220,2/3/97,21,"Sacramento, CA",USA,Y,107,MEM,Memphis,Grizzlies
9282,Randle,Julius,30,PF,"6'9""",250,11/29/94,23,"Dallas, TX",USA,N,105,LAL,Los Angeles,Lakers
11699,Randle,Chasson,5,PG,"6'2""",185,2/5/93,25,"Rock Island, IL",USA,N,,,,
9294,Randolph,Zach,50,PF,"6'9""",250,7/16/81,36,"Marion, IN",USA,N,103,SAC,Sacramento,Kings
14130,Rathan-Mayes,Xavier ,22,G,"6'4""",208,3/4/18,0,,,N,107,MEM,Memphis,Grizzlies
9264,Redick,JJ,17,SG,"6'4""",200,6/24/84,33,"Cookeville, TN",USA,N,85,PHI,Philadelphia,76ers
9123,Reed,Willie,35,C,"6'11""",245,5/15/90,28,"Kansas City, MO",USA,N,88,DET,Detroit,Pistons
13758,Reed,Davon,32,SG,"6'6""",210,6/11/95,22,"Princeton, NJ",USA,Y,104,PHX,Phoenix,Suns
10141,Richardson,Malachi,23,SG,"6'6""",205,1/4/96,22,"Trenton, NJ",USA,N,81,TOR,Toronto,Raptors
9317,Richardson,Josh,0,SF,"6'6""",200,9/15/93,24,"Edmond, OK",USA,N,92,MIA,Miami,Heat
9270,Rivers,Austin,25,PG,"6'4""",200,8/1/92,25,"Santa Monica, CA",USA,N,102,LAC,Los Angeles,Clippers
13936,Rivers,Doc,,C,,,1/28/18,0,"Chicago, IL",USA,N,102,LAC,Los Angeles,Clippers
9385,Roberson,Andre,21,SG,"6'7""",210,12/4/91,26,"Las Cruces, NM",USA,N,96,OKL,Oklahoma City,Thunder
9443,Roberts,Brian,22,PG,"6'1""",173,12/3/85,32,"Toledo, OH",USA,N,,,,
13810,Robinson,Devin,7,SF,"6'8""",200,3/7/95,23,,,Y,94,WAS,Washington,Wizards
9122,Robinson,Thomas,15,F,"6'10""",237,3/17/91,27,"Washington, DC",USA,N,,,,
9534,Robinson,Nate,,PG,,,5/31/84,34,"Seattle, WA",USA,N,,,,
9257,Robinson III,Glenn,40,SF,"6'7""",215,1/7/94,24,"Gary, IN",USA,N,87,IND,Indiana,Pacers
10114,Rodriguez,Sergio,14,G,"6'3""",176,6/12/86,31,Tenerife,Spain,N,,,,
9464,Rondo,Rajon,9,PG,"6'1""",186,2/22/86,32,"Louisville, KY",USA,N,110,NOP,New Orleans,Pelicans
9142,Rose,Derrick,1,PG,"6'3""",190,10/2/88,29,"Chicago, IL",USA,N,100,MIN,Minnesota,Timberwolves
9492,Ross,Terrence,31,SG,"6'7""",206,2/5/91,27,"Portland, OR",USA,N,95,ORL,Orlando,Magic
9105,Rozier,Terry,12,PG,"6'2""",190,3/17/94,24,"Youngstown, OH",USA,N,82,BOS,Boston,Celtics
9338,Rubio,Ricky,3,PG,"6'4""",190,10/21/90,27,Barcelona,Spain,N,98,UTA,Utah,Jazz
9345,Rudez,Damjan,3,SF,"6'10""",228,6/17/86,31,Zagreb,Croatia,N,,,,
9219,Rush,Brandon,4,SG,"6'6""",225,7/4/85,32,"Kansas City, MO",USA,Y,97,POR,Portland,Trail Blazers
9285,Russell,D'Angelo,1,PG,"6'5""",195,2/20/96,22,"Louisville, KY",USA,N,84,BRO,Brooklyn,Nets
10113,Sabonis,Domantas,11,PF,"6'10""",252,5/3/96,22,"Portland, OR",USA,N,87,IND,Indiana,Pacers
9279,Sacre,Robert,50,C,,,6/6/89,28,"Baton Rouge, LA",USA,N,,,,
9200,Sampson,JaKarr,29,SF,"6'9""",207,3/20/93,25,"Cleveland, OH",USA,N,103,SAC,Sacramento,Kings
11886,Sanders,Larry,,C,,,11/21/88,29,"Fort Pierce, FL",USA,N,86,CLE,Cleveland,Cavaliers
10115,Saric,Dario,9,PF,"6'10""",223,4/8/94,24,Sibenik,Croatia,N,85,PHI,Philadelphia,76ers
10151,Satoransky,Tomas,31,PG,"6'7""",210,10/30/91,26,Prague,Czech Republic,N,94,WAS,Washington,Wizards
9084,Schroder,Dennis,17,PG,"6'1""",172,9/13/93,24,Braunschweig,Germany,N,91,ATL,Atlanta,Hawks
9083,Scott,Mike,30,PF,"6'8""",237,7/16/88,29,"Chesapeake, VA",USA,N,94,WAS,Washington,Wizards
9088,Sefolosha,Thabo,22,SF,"6'7""",220,5/2/84,34,Vevey,Switzerland,N,98,UTA,Utah,Jazz
11988,Selden,Wayne,7,SG,"6'5""",230,9/30/94,23,"Roxbury, MA",USA,N,107,MEM,Memphis,Grizzlies
9381,Seraphin,Kevin,1,C,"6'10""",278,12/7/89,28,Cayenne,French Guiana,N,,,,
9518,Sessions,Ramon,1,PG,,,4/10/86,32,"Myrtle Beach, SC",USA,N,94,WAS,Washington,Wizards
9162,Shumpert,Iman,4,SG,"6'5""",220,6/25/90,27,"Oak Park, IL",USA,N,103,SAC,Sacramento,Kings
10123,Siakam,Pascal,43,PF,"6'9""",230,4/2/94,24,Douala,Cameroon,N,81,TOR,Toronto,Raptors
14349,Silas,Xavier,,SG,,,3/28/18,0,,,Y,82,BOS,Boston,Celtics
9483,Simmons,Jonathon,17,SF,"6'6""",195,9/14/89,28,"Houston, TX",USA,N,95,ORL,Orlando,Magic
13815,Simmons,Kobi,2,SG,"6'4""",170,7/4/97,20,"Atlanta, GA",USA,Y,107,MEM,Memphis,Grizzlies
10087,Simmons,Ben,25,PF,"6'10""",230,7/20/96,21,Fitzroy,Australia,Y,85,PHI,Philadelphia,76ers
9395,Singler,Kyle,15,SF,"6'8""",228,5/4/88,30,"Medford, OR",USA,N,96,OKL,Oklahoma City,Thunder
9124,Sloan,Donald,15,PG,"6'3""",205,1/15/88,30,"Shreveport, LA",USA,N,84,BRO,Brooklyn,Nets
9102,Smart,Marcus,36,SG,"6'4""",220,3/6/94,24,"Flower Mound, TX",USA,N,82,BOS,Boston,Celtics
9425,Smith,Ish,14,PG,"6'0""",175,7/5/88,29,"Charlotte, NC",USA,N,88,DET,Detroit,Pistons
9241,Smith,Josh,5,PF,,,12/5/85,32,"College Park, GA",USA,N,110,NOP,New Orleans,Pelicans
9411,Smith,Jason,14,PF,"7'0""",240,3/2/86,32,"Greeley, CO",USA,N,94,WAS,Washington,Wizards
9350,Smith,Greg,4,PF,"6'10""",250,1/8/91,27,"Vallejo, CA",USA,N,,,,
9542,Smith,Russ,,PG,,,4/19/91,27,"New York, NY",USA,N,,,,
9167,Smith,J.R.,5,SG,"6'6""",225,9/9/85,32,"Freehold, NJ",USA,N,86,CLE,Cleveland,Cavaliers
13736,Smith Jr.,Dennis,1,PG,"6'3""",195,11/25/97,20,"Fayetteville, NC",USA,Y,108,DAL,Dallas,Mavericks
9145,Snell,Tony,21,SG,"6'7""",221,11/10/91,26,"Riverside, CA",USA,N,90,MIL,Milwaukee,Bucks
13879,Snyder,Quin,,C,,,1/26/18,0,,,N,98,UTA,Utah,Jazz
9225,Speights,Marreese,5,C,"6'10""",255,8/4/87,30,"St. Petersburg, FL",USA,N,95,ORL,Orlando,Magic
9090,Splitter,Tiago,11,C,"6'11""",245,1/1/85,33,Joinville,Brazil,N,,,,
13930,Spoelstra,Erik,,C,,,1/26/18,0,,,N,92,MIA,Miami,Heat
9417,Stauskas,Nik,2,SG,"6'6""",205,10/7/93,24,Mississauga,Canada,N,84,BRO,Brooklyn,Nets
9293,Stephenson,Lance,1,SF,"6'6""",230,9/5/90,27,"Brooklyn, NY",USA,N,87,IND,Indiana,Pacers
9562,Stepheson,Alex,35,PF,,,8/7/87,30,"Los Angeles, CA",USA,N,,,,
13927,Stevens,Brad,,C,,,1/26/18,0,,,N,82,BOS,Boston,Celtics
14136,Stockton,David,,PG,,,6/23/91,26,,,Y,98,UTA,Utah,Jazz
9551,Stokes,Jarnell,12,PF,,,1/7/94,24,"Memphis, TN",USA,N,,,,
10159,Stone,Diamond,,C,"6'11""",255,2/10/97,21,"Milwaukee, WI",USA,Y,102,LAC,Los Angeles,Clippers
11956,Stone,Julyan,32,SG,"6'6""",200,12/7/88,29,"Alexandria, VA",USA,N,93,CHA,Charlotte,Hornets
13931,Stotts,Terry,,C,,,1/26/18,0,,,N,97,POR,Portland,Trail Blazers
9255,Stuckey,Rodney,2,PG,,,4/21/86,32,"Seattle, WA",USA,N,,,,
9098,Sullinger,Jared,0,PF,,,3/4/92,26,"Columbus, OH",USA,N,,,,
13798,Sumner,Edmond,5,PG,"6'5""",188,12/29/95,22,"Detroit, MI",USA,Y,87,IND,Indiana,Pacers
13752,Swanigan,Caleb,50,PF,"6'8""",250,4/18/97,21,"Indianapolis, IN",USA,Y,97,POR,Portland,Trail Blazers
13730,Tatum,Jayson,0,PF,"6'8""",205,3/3/98,20,"St. Louis, MO",USA,Y,82,BOS,Boston,Celtics
11743,Tavares,Edy,32,C,"7'3""",265,3/22/92,26,Maio,Cape Verde,N,91,ATL,Atlanta,Hawks
11979,Taylor,Isaiah,22,PG,"6'3""",170,7/11/94,23,"Hayward, CA",USA,N,91,ATL,Atlanta,Hawks
9091,Teague,Jeff,0,PG,"6'2""",189,6/10/88,29,"Indianapolis, IN",USA,N,100,MIN,Minnesota,Timberwolves
14147,Teague,Marquis,,PG,,,3/24/18,0,,,Y,107,MEM,Memphis,Grizzlies
9438,Teletovic,Mirza,35,PF,"6'9""",242,9/15/85,32,Mostar,Bosnia and Herzegovina,N,90,MIL,Milwaukee,Bucks
9525,Temple,Garrett,17,SG,"6'6""",195,5/8/86,32,"Baton Rouge, LA",USA,N,103,SAC,Sacramento,Kings
13761,Teodosic,Milos,4,PG,"6'5""",196,3/19/87,31,Valjevo,Serbia,Y,102,LAC,Los Angeles,Clippers
9243,Terry,Jason,3,SG,"6'2""",185,9/15/77,40,"Seattle, WA",USA,N,90,MIL,Milwaukee,Bucks
13777,Theis,Daniel,27,PF,"6'9""",243,4/4/92,26,Salzgitter,Germany,Y,82,BOS,Boston,Celtics
13925,Thibodeau,Tom,,C,,,1/27/18,0,,,N,100,MIN,Minnesota,Timberwolves
9101,Thomas,Isaiah,3,PG,"5'9""",185,2/6/89,29,"Tacoma, WA",USA,N,105,LAL,Los Angeles,Lakers
9382,Thomas,Lance,42,SF,"6'8""",235,4/24/88,30,"Brooklyn, NY",USA,N,83,NYK,New York,Knicks
9221,Thompson,Klay,11,SG,"6'7""",215,2/8/90,28,"Los Angeles, CA",USA,N,101,GSW,Golden State,Warriors
9416,Thompson,Hollis,31,SG,,,4/3/91,27,"Pasadena, CA",USA,N,,,,
9169,Thompson,Tristan,13,PF,"6'9""",238,3/13/91,27,Toronto,Canada,N,86,CLE,Cleveland,Cavaliers
9501,Thompson,Jason,1,C,"6'11""",250,7/21/86,31,"Camden, NJ",USA,N,,,,
9532,Thornton,Marcus,15,SG,,,6/4/87,31,"Baton Rouge, LA",USA,N,86,CLE,Cleveland,Cavaliers
13857,Thornwell,Sindarius,,PG,"6'5""",215,11/15/94,23,"Lancaster, SC",USA,Y,102,LAC,Los Angeles,Clippers
11739,Tobey,Mike,10,C,,,10/10/94,23,"Monroe, NY",USA,N,,,,
9208,Tolliver,Anthony,43,PF,"6'8""",240,6/1/85,33,"Springfield, MO",USA,N,88,DET,Detroit,Pistons
9201,Toupane,Axel,6,SF,"6'7""",210,7/23/92,25,Mulhouse,France,N,,,,
9346,Towns,Karl-Anthony,32,C,"7'0""",248,11/15/95,22,"Edison, NJ",USA,N,100,MIN,Minnesota,Timberwolves
13918,Triano,Jay,,C,,,1/28/18,0,,,N,104,PHX,Phoenix,Suns
9430,Tucker,P.J.,4,SF,"6'6""",245,5/5/85,33,"Raleigh, NC",USA,N,109,HOU,Houston,Rockets
9104,Turner,Evan,1,SF,"6'7""",220,10/27/88,29,"Chicago, IL",USA,N,97,POR,Portland,Trail Blazers
9252,Turner,Myles,33,C,"6'11""",255,3/24/96,22,"Bedford, TX",USA,N,87,IND,Indiana,Pacers
11927,Udoh,Ekpe,33,C,"6'10""",245,5/20/87,31,"Edmond, OK",USA,N,98,UTA,Utah,Jazz
9541,Udrih,Beno,19,G,"6'3""",205,7/5/82,35,Celje,Slovenia,N,,,,
10145,Ulis,Tyler,8,PG,"5'10""",160,1/5/96,22,"Detroit, MI",USA,N,104,PHX,Phoenix,Suns
11993,Uthoff,Jarrod,,SF,"6'9""",221,5/19/93,25,"Cedar Rapids, IA",USA,N,108,DAL,Dallas,Mavericks
9491,Valanciunas,Jonas,17,C,"7'0""",255,5/6/92,26,Utena,Lithuania,N,81,TOR,Toronto,Raptors
10157,Valentine,Denzel,45,SF,"6'6""",214,11/16/93,24,"Lansing, MI",USA,N,89,CHI,Chicago,Bulls
13926,Van Gundy,Stan,,C,,,1/28/18,0,,,N,88,DET,Detroit,Pistons
10124,VanVleet,Fred,23,PG,"6'0""",195,2/25/94,24,"Rockford, IL",USA,N,81,TOR,Toronto,Raptors
9333,Vaughn,Rashad,20,SG,"6'6""",202,8/13/96,21,"Minneapolis, MN",USA,N,95,ORL,Orlando,Magic
9181,Villanueva,Charlie,3,PF,"6'11""",232,8/24/84,33,"Queens, NY",USA,N,,,,
9451,Vonleh,Noah,21,PF,"6'9""",245,8/23/95,22,"Haverhill, MA",USA,N,89,CHI,Chicago,Bulls
9412,Vucevic,Nikola,9,C,"7'0""",260,10/24/90,27,Morges,Switzerland,N,95,ORL,Orlando,Magic
9380,Vujacic,Sasha,18,SG,"6'7""",195,3/8/84,34,Maribor,Slovenia,N,83,NYK,New York,Knicks
9315,Wade,Dwyane,9,SG,"6'4""",220,1/16/82,36,"Chicago, IL",USA,N,92,MIA,Miami,Heat
9384,Waiters,Dion,11,SG,"6'4""",215,12/10/91,26,"Philadelphia, PA",USA,N,92,MIA,Miami,Heat
9129,Walker,Kemba,15,PG,"6'1""",184,5/8/90,28,"Bronx, NY",USA,N,93,CHA,Charlotte,Hornets
9522,Wall,John,2,PG,"6'4""",210,9/6/90,27,"Raleigh, NC",USA,N,94,WAS,Washington,Wizards
13948,Wallace,Tyrone,12,SG,"6'5""",198,6/10/94,23,"Bakersfield, CA",USA,Y,102,LAC,Los Angeles,Clippers
13913,Walton,Luke,,C,,,1/28/18,0,"San Diego, CA",USA,N,105,LAL,Los Angeles,Lakers
13802,Walton Jr.,Derrick,14,PG,"6'1""",185,4/1/95,23,"Detroit, MI",USA,Y,92,MIA,Miami,Heat
14132,Warney,Jameel,,F,,,3/11/18,0,,,Y,108,DAL,Dallas,Mavericks
9433,Warren,TJ,12,SF,"6'8""",215,9/5/93,24,"Durham, NC",USA,N,104,PHX,Phoenix,Suns
9410,Watson,CJ,32,PG,"6'2""",175,4/17/84,34,"Las Vegas, NV",USA,N,,,,
14127,Wear,Travis,21,F,"6'10""",225,9/20/90,27,,,N,105,LAL,Los Angeles,Lakers
13960,Webb III,James,,F,"6'9""",202,8/17/93,24,"Augusta, GA",USA,Y,84,BRO,Brooklyn,Nets
9320,Weber,Briante,22,PG,,,12/28/92,25,"Chesapeake, VA",USA,N,107,MEM,Memphis,Grizzlies
9543,Weems,Sonny,,SG,,,7/8/86,31,"West Memphis, AR",USA,N,,,,
9479,West,David,3,PF,"6'9""",250,8/29/80,37,"Teaneck, NJ",USA,N,101,GSW,Golden State,Warriors
9387,Westbrook,Russell,0,PG,"6'3""",200,11/12/88,29,"Long Beach, CA",USA,N,96,OKL,Oklahoma City,Thunder
11706,White,Okaro,15,F,"6'8""",215,8/11/92,25,"Clearwater, FL",USA,N,86,CLE,Cleveland,Cavaliers
13755,White,Derrick,4,PG,"6'4""",190,7/2/94,23,"Parker, CO",USA,Y,106,SAS,San Antonio,Spurs
9660,Whitehead,Isaiah,15,PG,"6'4""",213,3/8/95,23,"Brooklyn, NY",USA,N,84,BRO,Brooklyn,Nets
