Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr.,Team_City,Team_Name,GamesPlayed,Fg2PtAtt,Fg2PtMade,Fg3PtAtt,Fg3PtMade,FtAtt,FtMade
13734,Markkanen,Lauri,24,PF,"7'0""",230,5/22/97,21,Vantaa,Finland,Y,89,CHI,Chicago,Bulls,68,461,229,401,145,166,140
9303,Martin,Jarell,1,PF,"6'10""",239,5/24/94,24,"Baton Rouge, LA",USA,N,107,MEM,Memphis,Grizzlies,73,398,187,98,34,116,89
13811,Mason,Frank,10,PG,"5'11""",190,4/3/94,24,"Petersburg, VA",USA,Y,103,SAC,Sacramento,Kings,52,295,113,86,31,115,94
13787,Mathiang,Mangok,9,PF,"6'10""",230,10/8/92,25,Melbourne,Australia,Y,93,CHA,Charlotte,Hornets,4,7,4,0,0,1,0
9179,Matthews,Wesley,23,SG,"6'5""",220,10/14/86,31,"San Antonio, TX",USA,N,108,DAL,Dallas,Mavericks,63,295,130,402,153,101,83
9275,Mbah a Moute,Luc,12,PF,"6'8""",230,9/9/86,31,Yaounde,Cameroon,N,109,HOU,Houston,Rockets,61,172,103,173,63,95,65
9226,McAdoo,James Michael,14,PF,,,1/4/93,25,"Norfolk, VA",USA,N,85,PHI,Philadelphia,76ers,3,0,0,7,2,2,2
10112,McCaw,Patrick,,SG,"6'7""",185,10/25/95,22,"St. Louis, MO",USA,N,101,GSW,Golden State,Warriors,57,146,73,80,19,34,26
10152,McClellan,Sheldon,9,G,"6'6""",200,12/21/92,25,,,N,94,WAS,Washington,Wizards,0,0,0,0,0,0,0
9447,McCollum,CJ,3,SG,"6'3""",190,9/19/91,26,"Canton, OH",USA,N,97,POR,Portland,Trail Blazers,81,1028,478,476,189,250,209
9423,McConnell,TJ,12,PG,"6'2""",190,3/25/92,26,"Pittsburgh, PA",USA,N,85,PHI,Philadelphia,76ers,76,359,183,63,27,39,31
13821,McCree,Erik,,SF,"6'8""",225,12/20/93,24,"Orlando, FL",USA,Y,98,UTA,Utah,Jazz,4,1,0,1,0,0,0
9117,McCullough,Chris,1,PF,"6'9""",215,2/5/95,23,"Bronx, NY",USA,N,94,WAS,Washington,Wizards,19,34,17,8,1,14,9
9242,McDaniels,KJ,32,SF,"6'6""",205,2/9/93,25,"Mobile, AL",USA,N,81,TOR,Toronto,Raptors,0,0,0,0,0,0,0
9148,McDermott,Doug,20,SF,"6'8""",219,1/2/92,26,"Grand Forks, ND",USA,N,108,DAL,Dallas,Mavericks,81,292,145,216,92,81,64
9173,McGee,JaVale,1,C,"7'0""",270,1/19/88,30,"Flint, MI",USA,N,101,GSW,Golden State,Warriors,65,213,136,6,0,52,38
9663,McGruder,Rodney,17,SG,"6'4""",200,7/29/91,26,"Landover, MD",USA,N,92,MIA,Miami,Heat,18,38,21,35,15,8,4
13839,McKinney-Jones,Trey,10,G,"6'5""",214,8/27/90,27,"Milwaukee, WI",USA,Y,87,IND,Indiana,Pacers,1,0,0,0,0,0,0
13865,McKinnie,Alfonso,34,PF,"6'8""",215,9/17/92,25,"Chicago, IL",USA,Y,81,TOR,Toronto,Raptors,14,6,5,9,3,3,2
9458,McLemore,Ben,23,SG,"6'5""",195,2/11/93,25,"St. Louis, MO",USA,N,107,MEM,Memphis,Grizzlies,56,214,102,159,55,64,53
13897,McMillan,Nate,,C,,,1/28/18,0,"Raleigh, NC",USA,N,87,IND,Indiana,Pacers,2,0,0,0,0,0,0
9309,McRoberts,Josh,13,PF,"6'10""",240,2/28/87,31,"Indianapolis, IN",USA,N,108,DAL,Dallas,Mavericks,2,0,0,1,0,0,0
9206,Meeks,Jodie,20,SG,"6'4""",210,8/21/87,30,"Norcross, GA",USA,N,94,WAS,Washington,Wizards,77,183,85,210,72,117,101
9185,Mejri,Salah,50,C,"7'2""",235,6/15/86,31,Jendouba,Tunisia,N,108,DAL,Dallas,Mavericks,61,134,88,3,0,66,38
9110,Mickey,Jordan,25,PF,"6'8""",235,7/9/94,23,"Dallas, TX",USA,N,92,MIA,Miami,Heat,23,66,37,16,2,19,13
9334,Middleton,Khris,22,SG,,,8/12/91,26,"Charleston, SC",USA,N,90,MIL,Milwaukee,Bucks,82,865,447,406,146,362,320
9247,Miles,CJ,0,SF,"6'6""",225,3/18/87,31,"Dallas, TX",USA,N,81,TOR,Toronto,Raptors,70,144,63,454,164,97,81
11924,Miller,Darius,21,SF,"6'8""",225,3/21/90,28,"Maysville, KY",USA,N,110,NOP,New Orleans,Pelicans,82,130,69,358,147,67,58
13866,Miller,Malcolm,13,F,"6'7""",210,3/6/93,25,"Gaithersburg, MD",USA,Y,81,TOR,Toronto,Raptors,15,7,5,21,8,4,4
9474,Mills,Patty,8,PG,"6'0""",185,8/11/88,29,Canberra,Australia,N,106,SAS,San Antonio,Spurs,82,269,126,414,154,118,105
9538,Millsap,Elijah,,SG,"6'7""",215,8/12/87,30,"Grambling, LA",USA,N,104,PHX,Phoenix,Suns,0,0,0,0,0,0,0
9093,Millsap,Paul,4,PF,"6'8""",246,2/10/85,33,"Monroe, LA",USA,N,99,DEN,Denver,Nuggets,38,323,163,113,39,161,112
9146,Mirotic,Nikola,44,PF,"6'10""",238,2/10/91,27,Podgorica,Montenegro,N,110,NOP,New Orleans,Pelicans,55,324,171,358,135,137,112
13741,Mitchell,Donovan,45,SG,"6'3""",215,9/7/96,21,"Elmsford, NY",USA,Y,98,UTA,Utah,Jazz,79,812,408,550,187,297,239
13846,Mitrou-Long,Naz,30,G,,,8/3/93,24,Mississauga,Canada,Y,98,UTA,Utah,Jazz,1,0,0,1,1,0,0
13739,Monk,Malik,1,SG,"6'3""",200,2/4/98,20,"Jonesboro, AR",USA,Y,93,CHA,Charlotte,Hornets,63,182,70,243,83,38,32
9335,Monroe,Greg,14,C,"6'11""",265,6/3/90,28,"New Orleans, LA",USA,N,82,BOS,Boston,Celtics,51,386,218,0,0,119,88
9455,Montero,Luis,44,SG,"6'7""",190,4/5/93,25,Santo Domingo,Dominican Republic,N,103,SAC,Sacramento,Kings,2,1,0,0,0,0,0
13831,Moore,Ben,26,F,"6'8""",220,5/13/95,23,"Bolingbrook, IL",USA,Y,87,IND,Indiana,Pacers,2,0,0,0,0,0,0
9147,Moore,E'Twaun,55,SG,"6'4""",191,2/25/89,29,"East Chicago, IN",USA,N,110,NOP,New Orleans,Pelicans,82,531,295,301,128,68,48
9471,Moreland,Eric,24,PF,"6'10""",238,12/24/91,26,"Houston, TX",USA,N,88,DET,Detroit,Pistons,67,122,66,0,0,29,11
14123,Morris,Jaylen,,C,,,2/28/18,0,,,N,91,ATL,Atlanta,Hawks,6,22,11,9,2,0,0
9207,Morris,Marcus,13,SF,"6'9""",235,9/2/89,28,"Philadelphia, PA",USA,N,82,BOS,Boston,Celtics,54,377,176,234,86,154,124
9520,Morris,Markieff,5,PF,"6'10""",245,9/2/89,28,"Philadelphia, PA",USA,N,94,WAS,Washington,Wizards,73,480,254,207,76,128,105
13791,Morris,Monte,11,PG,"6'3""",175,6/27/95,22,"Grand Rapids, MI",USA,Y,99,DEN,Denver,Nuggets,3,5,4,1,0,2,2
9392,Morrow,Anthony,2,SG,"6'5""",210,9/27/85,32,"Charlotte, NC",USA,N,89,CHI,Chicago,Bulls,0,0,0,0,0,0,0
13818,Motley,Johnathan,6,PF,"6'10""",230,5/4/95,23,"Houston, TX",USA,Y,108,DAL,Dallas,Mavericks,11,69,39,6,1,28,15
9160,Mozgov,Timofey,20,C,"7'1""",275,7/16/86,31,St. Petersburg,Russia,N,84,BRO,Brooklyn,Nets,31,75,48,18,4,30,23
9194,Mudiay,Emmanuel,0,PG,"6'5""",200,3/4/96,22,Kinshasa,Democratic Republic of the Congo,N,83,NYK,New York,Knicks,64,377,157,147,47,129,98
9339,Muhammad,Shabazz,15,SF,"6'6""",221,11/12/92,25,"Los Angeles, CA",USA,N,90,MIL,Milwaukee,Bucks,43,161,77,27,7,50,39
9306,Munford,Xavier,9,SG,"6'4""",173,6/1/92,26,"Hillside, NJ",USA,N,90,MIL,Milwaukee,Bucks,6,4,1,2,0,2,1
10165,Murray,Dejounte,5,PG,"6'5""",170,9/19/96,21,"Seattle, WA",USA,N,106,SAS,San Antonio,Spurs,81,575,262,34,9,148,105
10134,Murray,Jamal,27,PG,"6'4""",207,2/23/97,21,Kitchener,Canada,N,99,DEN,Denver,Nuggets,81,626,314,436,165,253,229
9092,Muscala,Mike,31,C,"6'11""",240,7/1/91,26,"St. Louis Park, MN",USA,N,91,ATL,Atlanta,Hawks,53,146,81,167,62,62,57
13770,Nader,Abdel,28,SG,"6'6""",230,9/25/93,24,Alexandria,Egypt,Y,82,BOS,Boston,Celtics,48,84,27,65,23,39,23
9286,Nance Jr.,Larry,7,PF,"6'9""",230,12/31/92,25,"Akron, OH",USA,N,86,CLE,Cleveland,Cavaliers,66,402,238,12,2,137,91
9405,Napier,Shabazz,6,PG,"6'1""",175,7/14/91,26,"Roxbury, MA",USA,N,97,POR,Portland,Trail Blazers,74,313,141,218,82,138,116
14148,Nash,Le'Bryan,,SF,,,3/24/18,0,,,Y,109,HOU,Houston,Rockets,0,0,0,0,0,0,0
9195,Nelson,Jameer,14,PG,"6'0""",190,2/7/82,36,"Chester, PA",USA,N,88,DET,Detroit,Pistons,50,120,54,124,41,20,16
12198,Nene,Maybyner,42,C,"6'11""",250,9/13/82,35,,,N,109,HOU,Houston,Rockets,0,0,0,0,0,0,0
9514,Neto,Raul,25,PG,"6'1""",179,5/19/92,26,Belo Horizonte,Brazil,N,98,UTA,Utah,Jazz,41,104,50,47,19,35,26
10162,Niang,George,31,F,"6'6""",231,6/17/93,24,"Lawrence, MA",USA,N,98,UTA,Utah,Jazz,9,7,4,4,0,2,1
9143,Noah,Joakim,13,C,"6'11""",230,2/25/85,33,"New York, NY",USA,N,83,NYK,New York,Knicks,7,10,5,0,0,4,2
9413,Noel,Nerlens,4,C,"6'11""",220,4/10/94,24,"Malden, MA",USA,N,108,DAL,Dallas,Mavericks,30,104,55,1,0,28,21
9487,Nogueira,Lucas,92,C,"7'0""",220,7/26/92,25,Sao Goncalo,Brazil,N,81,TOR,Toronto,Raptors,49,61,44,19,5,28,19
9172,Nowitzki,Dirk,41,PF,"7'0""",245,6/19/78,39,Wurzburg,Germany,N,108,DAL,Dallas,Mavericks,77,421,208,337,138,108,97
13735,Ntilikina,Frank,11,PG,"6'5""",190,7/28/98,19,Ixelles,Belgium,Y,83,NYK,New York,Knicks,78,343,132,157,50,68,49
9192,Nurkic,Jusuf,27,C,"7'0""",280,8/23/94,23,Tuzla,Bosnia and Herzegovina,N,97,POR,Portland,Trail Blazers,79,944,480,7,0,273,172
12199,Nwaba,David,11,SF,"6'4""",209,1/14/93,25,"Los Angeles, CA",USA,N,89,CHI,Chicago,Bulls,70,371,184,52,18,203,133
9332,O'Bryant III,Johnny,8,PF,"6'9""",257,6/1/93,25,"Cleveland, MS",USA,N,93,CHA,Charlotte,Hornets,36,128,54,43,14,25,21
10153,Ochefu,Daniel,32,F,"6'11""",245,12/15/93,24,"Baltimore, MD",USA,N,89,CHI,Chicago,Bulls,0,0,0,0,0,0,0
13775,Ojeleye,Semi,37,SF,"6'7""",235,12/5/94,23,"Overland Park, KS",USA,Y,82,BOS,Boston,Celtics,73,63,25,124,40,41,25
13835,Okafor,Emeka,50,C,"6'10""",252,9/25/82,35,"Houston, TX",USA,Y,110,NOP,New Orleans,Pelicans,26,95,48,0,0,22,18
9421,Okafor,Jahlil,4,C,"6'11""",260,12/15/95,22,"Chicago, IL",USA,N,84,BRO,Brooklyn,Nets,28,134,76,4,1,29,21
9402,Oladipo,Victor,4,SG,"6'4""",210,5/4/92,26,"Silver Spring, MD",USA,N,87,IND,Indiana,Pacers,75,906,479,433,161,368,294
9100,Olynyk,Kelly,9,PF,"7'0""",245,4/19/91,27,Toronto,Canada,N,92,MIA,Miami,Heat,76,356,210,280,106,174,134
13792,O'Neale,Royce,23,SF,"6'6""",226,6/5/93,24,"Killeen, TX",USA,Y,98,UTA,Utah,Jazz,69,166,78,118,42,76,61
10164,Onuaku,Chinanu,21,F,"6'10""",245,11/1/96,21,"Baltimore, MD",USA,N,109,HOU,Houston,Rockets,1,5,2,0,0,0,0
9376,O'Quinn,Kyle,9,C,"6'10""",250,3/26/90,28,"Flushing, NY",USA,N,83,NYK,New York,Knicks,77,367,220,17,4,127,98
13780,Osman,Cedi,16,SF,"6'8""",215,4/8/95,23,Ohrid,FYR Macedonia,Y,86,CLE,Cleveland,Cavaliers,61,99,58,87,32,46,26
13799,Ouattara,Yakuba,,SG,,,1/24/92,26,Tepa,Ghana,Y,84,BRO,Brooklyn,Nets,0,0,0,0,0,0,0
9526,Oubre Jr.,Kelly,12,SF,"6'7""",205,12/9/95,22,"New Orleans, LA",USA,N,94,WAS,Washington,Wizards,81,421,192,369,126,233,191
9183,Pachulia,Zaza,27,C,"6'11""",270,2/10/84,34,Tbilisi,Georgia,N,101,GSW,Golden State,Warriors,69,262,149,1,0,93,75
11982,Paige,Marcus,,PG,"6'0""",164,9/11/93,24,"Cedar Rapids, IA",USA,N,93,CHA,Charlotte,Hornets,5,6,2,8,2,2,2
10142,Papagiannis,Georgios,13,C,"7'1""",240,7/2/97,20,Amarousio,Greece,N,97,POR,Portland,Trail Blazers,17,42,18,0,0,0,0
9329,Parker,Jabari,12,PF,"6'8""",250,3/15/95,23,"Chicago, IL",USA,N,90,MIL,Milwaukee,Bucks,31,251,129,81,31,54,40
9472,Parker,Tony,9,PG,"6'2""",185,5/17/82,36,Bruges,Belgium,N,106,SAS,San Antonio,Spurs,55,351,168,37,10,78,55
9174,Parsons,Chandler,25,SF,"6'10""",230,10/25/88,29,"Casselberry, FL",USA,N,107,MEM,Memphis,Grizzlies,36,113,57,121,51,27,17
9488,Patterson,Patrick,54,PF,"6'9""",230,3/14/89,29,"Washington, DC",USA,N,96,OKL,Oklahoma City,Thunder,82,94,40,171,66,46,40
13744,Patton,Justin,24,C,"7'0""",236,6/14/97,20,"Riverdale, GA",USA,Y,100,MIN,Minnesota,Timberwolves,1,2,1,0,0,0,0
11951,Paul,Branden,3,SG,"6'4""",200,4/30/91,27,"Gurnee, IL",USA,N,106,SAS,San Antonio,Spurs,64,72,39,54,15,43,22
9265,Paul,Chris,3,PG,"6'0""",175,5/6/85,33,"Winston-Salem, NC",USA,N,109,HOU,Houston,Rockets,58,419,223,379,144,221,203
9344,Payne,Adreian,33,PF,"6'10""",237,2/19/91,27,"Dayton, OH",USA,N,95,ORL,Orlando,Magic,5,7,5,3,2,6,5
9394,Payne,Cameron,22,PG,"6'3""",185,8/8/94,23,"Memphis, TN",USA,N,89,CHI,Chicago,Bulls,25,124,52,91,35,16,12
9407,Payton,Elfrid,2,PG,"6'4""",185,2/21/94,24,"Gretna, LA",USA,N,104,PHX,Phoenix,Suns,63,575,299,92,30,168,109
11882,Payton II,Gary,,PG,"6'3""",190,12/1/92,25,"Seattle, WA",USA,N,105,LAL,Los Angeles,Lakers,23,49,24,25,6,9,3
9362,Perkins,Kendrick,5,C,"6'10""",270,11/10/84,33,"Nederland, TX",USA,N,86,CLE,Cleveland,Cavaliers,1,2,1,0,0,2,1
13833,Perrantes,London,7,G,"6'2""",190,10/3/94,23,"Los Angeles, CA",USA,Y,86,CLE,Cleveland,Cavaliers,14,10,2,3,0,5,3
13795,Peters,Alec,25,PF,"6'9""",235,4/13/95,23,"Washington, IL",USA,Y,104,PHX,Phoenix,Suns,20,16,10,58,18,10,8
11127,Plumlee,Marshall,40,C,"7'0""",250,7/14/92,25,"West Lafayette, IN",USA,N,90,MIL,Milwaukee,Bucks,8,3,1,0,0,16,12
9442,Plumlee,Mason,24,C,"6'11""",255,3/5/90,28,"Fort Wayne, IN",USA,N,99,DEN,Denver,Nuggets,74,367,221,1,0,180,82
9322,Plumlee,Miles,18,C,"6'11""",249,9/1/88,29,"Fort Wayne, IN",USA,N,91,ATL,Atlanta,Hawks,55,180,105,0,0,60,27
10122,Poeltl,Jakob,42,C,"7'0""",230,10/15/95,22,Vienna,Austria,N,81,TOR,Toronto,Raptors,82,382,252,2,1,101,60
9351,Pondexter,Quincy,20,SF,"6'7""",225,3/10/88,30,"Fresno, CA",USA,N,89,CHI,Chicago,Bulls,23,27,11,22,3,17,14
13896,Popovich,Gregg,,C,,,1/28/18,0,,,N,106,SAS,San Antonio,Spurs,3,0,0,0,0,0,0
9524,Porter Jr.,Otto,22,SF,"6'8""",198,6/3/93,25,"St. Louis, MO",USA,N,94,WAS,Washington,Wizards,77,572,307,313,138,128,106
9151,Portis,Bobby,5,PF,"6'11""",248,2/10/95,23,"Little Rock, AR",USA,N,89,CHI,Chicago,Bulls,73,587,302,223,80,156,120
9373,Porzingis,Kristaps,6,PF,"7'3""",240,8/2/95,22,Liepaja,Latvia,N,83,NYK,New York,Knicks,48,660,300,229,90,275,218
9177,Powell,Dwight,7,PF,"6'11""",240,7/20/91,26,Toronto,Canada,N,108,DAL,Dallas,Mavericks,79,346,227,84,28,185,133
9500,Powell,Norman,24,SG,"6'4""",215,5/25/93,25,"San Diego, CA",USA,N,81,TOR,Toronto,Raptors,70,188,97,186,53,39,32
11960,Poythress,Alex,0,C,"6'9""",235,9/6/93,24,"Savannah, GA",USA,N,87,IND,Indiana,Pacers,25,15,7,11,4,0,0
10155,Prince,Taurean,12,SF,"6'8""",220,3/22/94,24,"San Marcos, TX",USA,N,91,ATL,Atlanta,Hawks,82,518,239,457,176,180,152
13807,Pullen,Jacob,,PG,,,11/10/89,28,"Maywood, IL",USA,Y,85,PHI,Philadelphia,76ers,3,1,1,1,0,0,0
14131,Purvis,Rodney,,G,"6'4""",205,3/9/18,0,,,N,95,ORL,Orlando,Magic,16,55,22,52,13,15,13
10170,Quarterman,Tim,55,G,"6'6""",190,10/27/94,23,"Savannah, GA",USA,N,109,HOU,Houston,Rockets,3,1,1,2,0,2,2
13814,Rabb,Ivan,10,PF,"6'10""",220,2/3/97,21,"Sacramento, CA",USA,Y,107,MEM,Memphis,Grizzlies,36,152,86,0,0,36,29
9282,Randle,Julius,30,PF,"6'9""",250,11/29/94,23,"Dallas, TX",USA,N,105,LAL,Los Angeles,Lakers,82,858,494,45,10,425,305
9294,Randolph,Zach,50,PF,"6'9""",250,7/16/81,36,"Marion, IN",USA,N,103,SAC,Sacramento,Kings,60,616,310,147,51,107,84
14130,Rathan-Mayes,Xavier ,22,G,"6'4""",208,3/4/18,0,,,N,107,MEM,Memphis,Grizzlies,5,28,11,14,1,9,4
9264,Redick,JJ,17,SG,"6'4""",200,6/24/84,33,"Cookeville, TN",USA,N,85,PHI,Philadelphia,76ers,70,420,211,460,193,218,197
13758,Reed,Davon,32,SG,"6'6""",210,6/11/95,22,"Princeton, NJ",USA,Y,104,PHX,Phoenix,Suns,21,38,11,38,11,12,8
9123,Reed,Willie,35,C,"6'11""",245,5/15/90,28,"Kansas City, MO",USA,N,88,DET,Detroit,Pistons,42,119,80,2,1,55,32
9317,Richardson,Josh,0,SF,"6'6""",200,9/15/93,24,"Edmond, OK",USA,N,92,MIA,Miami,Heat,81,549,272,336,127,142,120
10141,Richardson,Malachi,23,SG,"6'6""",205,1/4/96,22,"Trenton, NJ",USA,N,81,TOR,Toronto,Raptors,26,50,18,40,12,22,17
9270,Rivers,Austin,25,PG,"6'4""",200,8/1/92,25,"Santa Monica, CA",USA,N,102,LAC,Los Angeles,Clippers,61,444,205,360,136,159,102
13936,Rivers,Doc,,C,,,1/28/18,0,"Chicago, IL",USA,N,102,LAC,Los Angeles,Clippers,1,0,0,0,0,0,0
9385,Roberson,Andre,21,SG,"6'7""",210,12/4/91,26,"Las Cruces, NM",USA,N,96,OKL,Oklahoma City,Thunder,39,126,79,36,8,38,12
13810,Robinson,Devin,7,SF,"6'8""",200,3/7/95,23,,,Y,94,WAS,Washington,Wizards,1,3,1,0,0,0,0
9257,Robinson III,Glenn,40,SF,"6'7""",215,1/7/94,24,"Gary, IN",USA,N,87,IND,Indiana,Pacers,23,51,22,34,14,11,9
9464,Rondo,Rajon,9,PG,"6'1""",186,2/22/86,32,"Louisville, KY",USA,N,110,NOP,New Orleans,Pelicans,66,344,181,150,50,46,25
9142,Rose,Derrick,1,PG,"6'3""",190,10/2/88,29,"Chicago, IL",USA,N,100,MIN,Minnesota,Timberwolves,25,156,74,30,7,46,40
9492,Ross,Terrence,31,SG,"6'7""",206,2/5/91,27,"Portland, OR",USA,N,95,ORL,Orlando,Magic,24,98,46,93,30,36,27
9105,Rozier,Terry,12,PG,"6'2""",190,3/17/94,24,"Youngstown, OH",USA,N,82,BOS,Boston,Celtics,80,398,163,402,153,149,115
9338,Rubio,Ricky,3,PG,"6'4""",190,10/21/90,27,Barcelona,Spain,N,98,UTA,Utah,Jazz,77,554,250,273,96,254,220
9219,Rush,Brandon,4,SG,"6'6""",225,7/6/85,32,"Kansas City, MO",USA,Y,97,POR,Portland,Trail Blazers,0,0,0,0,0,0,0
9285,Russell,D'Angelo,1,PG,"6'5""",195,2/20/96,22,"Louisville, KY",USA,N,84,BRO,Brooklyn,Nets,48,392,188,279,90,131,97
10113,Sabonis,Domantas,11,PF,"6'10""",252,5/3/96,22,"Portland, OR",USA,N,87,IND,Indiana,Pacers,74,624,327,37,13,224,168
9200,Sampson,JaKarr,29,SF,"6'9""",207,3/20/93,25,"Cleveland, OH",USA,N,103,SAC,Sacramento,Kings,22,71,39,10,5,16,10
11886,Sanders,Larry,,C,,,11/21/88,29,"Fort Pierce, FL",USA,N,86,CLE,Cleveland,Cavaliers,0,0,0,0,0,0,0
10115,Saric,Dario,9,PF,"6'10""",223,4/8/94,24,Sibenik,Croatia,N,85,PHI,Philadelphia,76ers,78,490,246,399,157,207,178
10151,Satoransky,Tomas,31,PG,"6'7""",210,10/30/91,26,Prague,Czech Republic,N,94,WAS,Washington,Wizards,73,283,154,101,47,96,75
9084,Schroder,Dennis,17,PG,"6'1""",172,9/13/93,24,Braunschweig,Germany,N,91,ATL,Atlanta,Hawks,67,883,424,262,76,266,225
9083,Scott,Mike,30,PF,"6'8""",237,7/16/88,29,"Chesapeake, VA",USA,N,94,WAS,Washington,Wizards,76,361,210,163,66,76,50
9088,Sefolosha,Thabo,22,SF,"6'7""",220,5/2/84,34,Vevey,Switzerland,N,98,UTA,Utah,Jazz,38,156,86,84,32,54,44
11988,Selden,Wayne,7,SG,"6'5""",230,9/30/94,23,"Roxbury, MA",USA,N,107,MEM,Memphis,Grizzlies,35,147,67,122,49,59,44
9518,Sessions,Ramon,1,PG,,,4/10/86,32,"Myrtle Beach, SC",USA,N,94,WAS,Washington,Wizards,28,90,34,26,8,57,44
9162,Shumpert,Iman,4,SG,"6'5""",220,6/25/90,27,"Oak Park, IL",USA,N,103,SAC,Sacramento,Kings,14,32,15,26,7,15,11
10123,Siakam,Pascal,43,PF,"6'9""",230,4/2/94,24,Douala,Cameroon,N,81,TOR,Toronto,Raptors,81,366,224,132,29,85,52
14349,Silas,Xavier,,SG,,,3/28/18,0,,,Y,82,BOS,Boston,Celtics,2,1,0,2,0,0,0
10087,Simmons,Ben,25,PF,"6'10""",230,7/20/96,21,Fitzroy,Australia,Y,85,PHI,Philadelphia,76ers,81,988,544,11,0,341,191
9483,Simmons,Jonathon,17,SF,"6'6""",195,9/14/89,28,"Houston, TX",USA,N,95,ORL,Orlando,Magic,69,557,285,204,69,241,185
13815,Simmons,Kobi,2,SG,"6'4""",170,7/4/97,20,"Atlanta, GA",USA,Y,107,MEM,Memphis,Grizzlies,32,150,69,39,11,25,25
9395,Singler,Kyle,15,SF,"6'8""",228,5/4/88,30,"Medford, OR",USA,N,96,OKL,Oklahoma City,Thunder,12,16,5,5,2,13,7
9124,Sloan,Donald,15,PG,"6'3""",205,1/15/88,30,"Shreveport, LA",USA,N,84,BRO,Brooklyn,Nets,0,0,0,0,0,0,0
9102,Smart,Marcus,36,SG,"6'4""",220,3/6/94,24,"Flower Mound, TX",USA,N,82,BOS,Boston,Celtics,54,266,114,249,75,133,97
9425,Smith,Ish,14,PG,"6'0""",175,7/5/88,29,"Charlotte, NC",USA,N,88,DET,Detroit,Pistons,82,700,354,101,35,116,81
9411,Smith,Jason,14,PF,"7'0""",240,3/2/86,32,"Greeley, CO",USA,N,94,WAS,Washington,Wizards,33,83,41,32,4,21,19
9241,Smith,Josh,5,PF,,,12/5/85,32,"College Park, GA",USA,N,110,NOP,New Orleans,Pelicans,3,2,1,0,0,0,0
9167,Smith,J.R.,5,SG,"6'6""",225,9/9/85,32,"Freehold, NJ",USA,N,86,CLE,Cleveland,Cavaliers,80,214,97,381,143,56,39
13736,Smith Jr.,Dennis,1,PG,"6'3""",195,11/25/97,20,"Fayetteville, NC",USA,Y,108,DAL,Dallas,Mavericks,69,684,298,339,106,193,134
9145,Snell,Tony,21,SG,"6'7""",221,11/10/91,26,"Riverside, CA",USA,N,90,MIL,Milwaukee,Bucks,75,157,77,268,108,48,38
13879,Snyder,Quin,,C,,,1/28/18,0,,,N,98,UTA,Utah,Jazz,2,0,0,0,0,0,0
9225,Speights,Marreese,5,C,"6'10""",255,8/4/87,30,"St. Petersburg, FL",USA,N,95,ORL,Orlando,Magic,52,116,52,233,86,55,40
13930,Spoelstra,Erik,,C,,,1/28/18,0,,,N,92,MIA,Miami,Heat,5,0,0,0,0,0,0
9417,Stauskas,Nik,2,SG,"6'6""",205,10/7/93,24,Mississauga,Canada,N,84,BRO,Brooklyn,Nets,41,54,20,100,40,29,21
9293,Stephenson,Lance,1,SF,"6'6""",230,9/5/90,27,"Brooklyn, NY",USA,N,87,IND,Indiana,Pacers,82,477,236,232,67,127,84
13927,Stevens,Brad,,C,,,1/28/18,0,,,N,82,BOS,Boston,Celtics,2,0,0,0,0,0,0
14136,Stockton,David,,PG,,,6/23/91,26,,,Y,98,UTA,Utah,Jazz,3,0,0,3,2,4,4
10159,Stone,Diamond,,C,"6'11""",255,2/10/97,21,"Milwaukee, WI",USA,Y,102,LAC,Los Angeles,Clippers,0,0,0,0,0,0,0
11956,Stone,Julyan,32,SG,"6'6""",200,12/7/88,29,"Alexandria, VA",USA,N,93,CHA,Charlotte,Hornets,23,0,0,13,6,2,1
13931,Stotts,Terry,,C,,,1/28/18,0,,,N,97,POR,Portland,Trail Blazers,1,0,0,0,0,0,0
13798,Sumner,Edmond,5,PG,"6'5""",188,12/31/95,22,"Detroit, MI",USA,Y,87,IND,Indiana,Pacers,1,1,1,0,0,0,0
13752,Swanigan,Caleb,50,PF,"6'8""",250,4/18/97,21,"Indianapolis, IN",USA,Y,97,POR,Portland,Trail Blazers,27,52,23,8,1,18,12
13730,Tatum,Jayson,0,PF,"6'8""",205,3/3/98,20,"St. Louis, MO",USA,Y,82,BOS,Boston,Celtics,80,593,292,242,105,258,213
11743,Tavares,Edy,32,C,"7'3""",265,3/22/92,26,Maio,Cape Verde,N,91,ATL,Atlanta,Hawks,0,0,0,0,0,0,0
11979,Taylor,Isaiah,22,PG,"6'3""",170,7/11/94,23,"Hayward, CA",USA,N,91,ATL,Atlanta,Hawks,67,310,143,80,20,141,99
9091,Teague,Jeff,0,PG,"6'2""",189,6/10/88,29,"Indianapolis, IN",USA,N,100,MIN,Minnesota,Timberwolves,70,565,270,228,84,239,202
14147,Teague,Marquis,,PG,,,3/24/18,0,,,Y,107,MEM,Memphis,Grizzlies,3,12,3,4,1,5,2
9438,Teletovic,Mirza,35,PF,"6'9""",242,9/17/85,32,Mostar,Bosnia and Herzegovina,N,90,MIL,Milwaukee,Bucks,10,12,4,45,21,0,0
9525,Temple,Garrett,17,SG,"6'6""",195,5/8/86,32,"Baton Rouge, LA",USA,N,103,SAC,Sacramento,Kings,65,248,110,227,89,78,60
